id,ime,maticna_stevilka,obcina,st_zaposlenih,dobicek
5616677000,"AVTO STORITVE, ZUPAN MIRAN S.P.",5616677000,Sevnica,10,38084.0
1934805000,AVTO TROBEC d.o.o.,1934805000,Ljubljana,10,61537.0
1782240000,AVTO VELENJE d.o.o.,1782240000,Velenje,10,239285.0
2348683000,AVTO VELKAVRH d.o.o.,2348683000,Novo mesto,10,-8781.0
6630120000,AVTO VORNŠEK d.o.o.,6630120000,Slovenj Gradec,10,2456.0
5578434000,AVTO inn d.o.o.,5578434000,Nova Gorica,10,32103.0
5353980000,AVTO ŠTALEKER d.o.o.,5353980000,Slovenj Gradec,10,140540.0
5639417000,AVTO-MAT d.o.o.,5639417000,Škofljica,10,5494.0
5608511000,"AVTO-SVETEK Studenec, d.o.o.",5608511000,Ljubljana,10,51445.0
6616607000,AVTOCENTER AŠ d.o.o.,6616607000,Maribor,10,279143.0
5828473000,AVTOCENTER KRAŠNA d.o.o. Škocjan,5828473000,Škocjan,10,61048.0
3816419000,AVTOCENTER TROBEC d.o.o.,3816419000,Ljubljana,10,6726.0
3430162000,AVTOHIŠA BIZILJ KATJA BIZILJ S.P.Oglas,3430162000,Ljubljana,10,48843.0
5904137000,"AVTOHIŠA KAVČIČ, d.o.o.Oglas",5904137000,Šenčur,10,51514.0
1604945000,"AVTOHIŠA KRANJ, d.o.o.",1604945000,Kranj,10,33491.0
6770959000,"AVTOHIŠA KRŽIŠNIK, d.o.o.",6770959000,Zagorje ob Savi,10,10677.0
5409853000,AVTOHIŠA MEŠKO d.o.o.,5409853000,Murska Sobota,10,80715.0
1392433000,"AVTOHIŠA MLAKAR d.o.o., Grobelno",1392433000,Šentjur,10,10228.0
3997979000,AVTOHIŠA R&M HVALEC d.o.o.,3997979000,Kidričevo,10,3411.0
5587905000,AVTOHIŠA SELIŠKAR d.o.o.,5587905000,Logatec,10,82118.0
2276623000,AVTOHIŠA STRAŠEK d.o.o.,2276623000,Rogaška Slatina,10,17250.0
5831377000,AVTOHIŠA VRTIN d.o.o.,5831377000,Črnomelj,10,16253.0
5639727000,AVTOHIŠA ŠKORJANEC d.o.o.,5639727000,Žalec,10,180893.0
3925889000,AVTOLIČARSTVO TRAVNIK d.o.o.,3925889000,Grosuplje,10,-35756.0
6450318000,AVTOMAG d.o.o.,6450318000,Nova Gorica,10,41425.0
5584884000,AVTOMARKET REBERNIK d.o.o.,5584884000,Podvelka,10,1219170.0
2097818000,AVTOMATSKA VRATA d.o.o.,2097818000,Šenčur,10,31434.0
5570395000,"AVTOMEHANIKA SEVER, d.o.o., Brezovica",5570395000,Brezovica,10,8061.0
1323776000,AVTOMOBILI P.R. d.o.o.,1323776000,Maribor,10,150751.0
3859126000,"AVTOPREVOZ, MARIJA ERZAR S.P.",3859126000,Šenčur,10,6898.0
5670899000,AVTOPREVOZ.NIK - ZVONKO PAVLIČ S.P.,5670899000,Sevnica,10,51856.0
3206076000,AVTOPREVOZNIK DARKO STOLICA S.P.,3206076000,Maribor,10,34917.0
5178834000,AVTOPREVOZNIŠTVO JOVANOVIČ DRAGO S.P.,5178834000,Kranj,10,2776.0
6320490000,AVTOPREVOZNIŠTVO JOŽEF NOVAK S.P.,6320490000,Središče ob Dravi,10,29133.0
5061327000,AVTOPREVOZNIŠTVO MARTIN - VALENTINA FRELIH S.P.,5061327000,Žiri,10,57355.0
5650468000,AVTOPREVOZNIŠTVO PREVORČIČ BRANKO S.P.,5650468000,Slovenj Gradec,10,50156.0
5390515000,AVTOPREVOZNIŠTVO TKALČIČ BRANKO S.P.,5390515000,Maribor,10,116556.0
1557157000,AVTOPREVOZNIŠTVO VODOVNIK SAMO S.P.,1557157000,Domžale,10,52482.0
6809545000,AVTOPREVOZNIŠTVO ŠAUPERL d.o.o.,6809545000,Benedikt,10,9570.0
5195680000,AVTOSERVIS - FRANC MAKOTER S.P.,5195680000,Ljutomer,10,282370.0
5925959000,AVTOTEHNA OPREMA d.o.o.,5925959000,Grosuplje,10,213684.0
5285014000,AVTOVLEKA ČEPON ČEPON STANISLAV S.P.,5285014000,Vrhnika,10,261310.0
5390320000,"AVTOŠOLA ing. HUMAR, Kranj, d.o.o.",5390320000,Kranj,10,10040.0
5757053000,AXLE d.o.o. Koper,5757053000,Komen,10,21030.0
1999877000,AZA PLUS d.o.o.,1999877000,Rogaška Slatina,10,55710.0
5052734000,AZM LU MARIBOR,5052734000,Maribor,10,
6893554000,Abdulaji Muametnafi s.p.,6893554000,Komen,10,7179.0
3557952000,Abelium d.o.o.,3557952000,Ljubljana,10,212281.0
3475832000,ActaLogic d.o.o.,3475832000,Ljubljana,10,-608520.0
8151750000,"AdStar, d. o. o.",8151750000,Trzin,10,189760.0
6538533000,Adela Pislak Bali s.p.,6538533000,Kidričevo,10,22747.0
8069859000,Adil Samardžić s.p.,8069859000,Ljubljana,10,45412.0
1880012000,Agencija RENEE d.o.o.,1880012000,Ljubljana,10,9873.0
6124143000,Akrapovič Kreativa d.o.o.,6124143000,Ivančna Gorica,10,
1853473000,Alebon d.o.o.,1853473000,Ljubljana,10,-180693.0
6426123000,"Aleš Milanič, s.p.",6426123000,Bloke,10,12818.0
8098506000,"Alfa Laval, d.o.o.",8098506000,Trzin,10,691884.0
8022941000,Almir Suljić s.p.,8022941000,Maribor,10,22385.0
6206891000,AmRest Adria 2 d.o.o.,6206891000,Ljubljana,10,-134427.0
6551955000,Ampliphi d.o.o.,6551955000,Ljubljana,10,10139.0
3894584000,Andrej Mekina s.p.,3894584000,Postojna,10,10374.0
6383807000,Anepremičnine d.o.o.,6383807000,Ljubljana,10,-467710.0
8069310000,Anita Ana Pestator s.p.,8069310000,Radovljica,10,33336.0
2184800000,"Apleona HSG, d.o.o.",2184800000,Ljubljana,10,48981.0
5924286000,Arrow Electronics d.o.o.,5924286000,Ljubljana,10,39851.0
5552303000,Augimount Logistika d.o.o. - v stečaju,5552303000,Ljubljana,10,-712591.0
3398030000,Autobinck Ljubljana d.o.o.,3398030000,Ljubljana,10,58526.0
3493075000,Avteh d.o.o.,3493075000,Zagorje ob Savi,10,83517.0
6651879000,Avto Celeia d.o.o.,6651879000,Celje,10,2560.0
6324509000,"Avto Celje tehnični pregledi, d.o.o.",6324509000,Celje,10,379231.0
5678803000,B & A & M d.o.o.,5678803000,Maribor,10,132461.0
1528416000,"B & G AVTOMOBILI, d.o.o.",1528416000,Celje,10,528555.0
5914264000,B L T d.o.o. Idrija,5914264000,Idrija,10,58630.0
8292965000,B&B HOTELS Ljubljana d.o.o.,8292965000,Ljubljana,10,449915.0
6713262000,B&J GRADNJA d.o.o.,6713262000,Laško,10,17944.0
2274957000,B-F STOPNICE d.o.o.,2274957000,Miren - Kostanjevica,10,-22992.0
1759876000,B-FORMA d.o.o.,1759876000,Kamnik,10,53384.0
2226758000,"B-ZEKOLI, d.o.o.",2226758000,Mozirje,10,16824.0
1305409000,"B. HODŽIĆ, d.o.o.",1305409000,Velenje,10,75634.0
6898459000,B.KABASHI d.o.o.,6898459000,Žalec,10,32805.0
3828409000,B.O.N.N. d.o.o.,3828409000,Videm,10,18002.0
2318946000,B.VVin d.o.o.,2318946000,Sevnica,10,3604.0
8524114000,B2 IT d.o.o.,8524114000,Ljubljana,10,138768.0
5321018000,B2 d.o.o.,5321018000,Ljubljana,10,226257.0
6414133000,B2KRASIVA d.o.o.,6414133000,Ljubljana,10,40235.0
6014232000,BA&BA d.o.o.,6014232000,Tolmin,10,7173.0
3844838000,BABIČ DAVID S.P.,3844838000,Brežice,10,50786.0
5829747000,"BACO d.o.o., Trzin",5829747000,Trzin,10,18353.0
5549800000,BAJRAMALI AMETI S.P.,5549800000,Velenje,10,5704.0
3962024000,"BAJSIČ D. TRANSPORT, d.o.o.",3962024000,Miklavž na Dravskem polju,10,27586.0
6219004000,"BAJSIČ TRANSPORT IN LOGISTIKA, d.o.o.",6219004000,Miklavž na Dravskem polju,10,32404.0
5314251000,BAKO MIRKO NOVOGRADEC S.P.,5314251000,Radovljica,10,52665.0
1666959000,BALOH INTERNATIONAL d.o.o.,1666959000,Trzin,10,164765.0
6164854000,BAMBINI d.o.o.,6164854000,Mengeš,10,20971.0
6127983000,"BAR MEDIA, d.o.o.",6127983000,Kungota,10,42307.0
1570200000,BAR-MIX d.o.o.,1570200000,Maribor,10,9200.0
3462579000,BARBARA ORLIČ BREČKO s.p.,3462579000,Metlika,10,10605.0
7038330000,BARBARELLA KULINARIKA d.o.o.,7038330000,Ljubljana,10,14311.0
5213728000,BARLIČ VINKO S.P.,5213728000,Ljubljana,10,34980.0
1615033000,BARONE d.o.o.,1615033000,Sežana,10,57478.0
5591716000,BARSOS-MC d.o.o.,5591716000,Ljubljana,10,37973.0
8019240000,BAS PRODUCTION d.o.o.,8019240000,Ljubljana,10,528466.0
5303303000,BAS d.o.o.,5303303000,Kidričevo,10,-21147.0
5540881000,BASHKIM ZIBA S.P.,5540881000,Komen,10,5201.0
6136354000,BASRI d.o.o.,6136354000,Šempeter - Vrtojba,10,-44927.0
6576346000,BAU-GRAD d.o.o.,6576346000,Kamnik,10,29524.0
1804502000,BAUERFEIND d.o.o.,1804502000,Ljubljana,10,191893.0
1587226000,BAUSTOFF + METALL d.o.o.Oglas,1587226000,Hoče - Slivnica,10,429618.0
1816381000,BAXTER d.o.o.,1816381000,Ljubljana,10,56147.0
3380009000,BB GRADNJE d.o.o,3380009000,Ljubljana,10,1116.0
3710238000,"BB MONTAŽA, d.o.o.",3710238000,Apače,10,157829.0
3684563000,"BBI, d.o.o",3684563000,Luče,10,695.0
3381501000,BD Group d.o.o. - v stečaju,3381501000,Celje,10,-161298.0
5913691000,BDO Revizija d.o.o.,5913691000,Ljubljana,10,
3748677000,BDT TM d.o.o.,3748677000,Ljubljana,10,36492.0
5985315000,BE.EF.ES. d.o.o.,5985315000,Ljubljana,10,6228.0
8303169000,BEA MONT d.o.o.,8303169000,Maribor,10,30560.0
5957788000,BEIERSDORF d.o.o.Oglas,5957788000,Ljubljana,10,4862000.0
5474116000,BEJA d.o.o.,5474116000,Medvode,10,22070.0
6012752000,BEKI-EL d.o.o.,6012752000,Kranj,10,-70682.0
6501460000,BEKIM RUŠITI S.P.,6501460000,Trebnje,10,21017.0
2247267000,BELAK d.o.o.,2247267000,Domžale,10,27351.0
3637689000,BELBAU d.o.o.,3637689000,Ljubljana,10,36231.0
3750019000,BELES d.o.o.,3750019000,Semič,10,443524.0
6435360000,BELICA TURIZEM ZLATKO MAVRIČ S.P.,6435360000,Brda,10,103992.0
1922904000,BELMET MI d.o.o.,1922904000,Ljubljana,10,79297.0
3792510000,BELOGLAVC d.o.o.,3792510000,Braslovče,10,32983.0
7038453000,BELPRO GRADNJE d.o.o.,7038453000,Ljubljana,10,5651.0
5320291000,BELROS Ljubljana d.o.o.,5320291000,Ljubljana,10,5987.0
5559642000,BELTA d.o.o.,5559642000,Dravograd,10,229799.0
5860334000,"BELUPO, d.o.o., Ljubljana",5860334000,Ljubljana,10,92972.0
6205160000,"BELVI MONT, d.o.o.",6205160000,Ptuj,10,45251.0
1748998000,"BENITRANS, BENJAMIN OČKO S.P.",1748998000,Sevnica,10,4042.0
6413889000,BENJA - AUTOTRANSPORTI d.o.o.,6413889000,Krško,10,68314.0
5472253000,BENKO-TEHNA Puconci d.o.o.,5472253000,Puconci,10,587285.0
5733839000,BENLES d.o.o.,5733839000,Loški Potok,10,8243.0
5483204000,BENS CONSULTING d.o.o.,5483204000,Kamnik,10,154766.0
1274104000,BENT EXCELLENT d.o.o. Domžale,1274104000,Domžale,10,66964.0
5417155000,BENT d.o.o. Domžale,5417155000,Domžale,10,8358.0
1525859000,BERGHAUS d.o.o.,1525859000,Maribor,10,10429.0
1803735000,BERNJAK GRADBENIŠTVO d.o.o.,1803735000,Lenart,10,36604.0
1849778000,"BEROSI, d.o.o.",1849778000,Žalec,10,3918.0
5925894000,"BERTSCHI, d.o.o., Ljubljana",5925894000,Ljubljana,10,-25762.0
6884253000,BESIM KRYEZIU S.P.,6884253000,Kanal,10,16359.0
5933773000,"BESO B, d.o.o.",5933773000,Jesenice,10,52133.0
5687497000,"BETO d.o.o., Ljubljana",5687497000,Ljubljana,10,3439.0
5463408000,BEVSK d.o.o.,5463408000,Domžale,10,27532.0
5317383000,BEXHET BYLYGBASHI S.P.,5317383000,Brda,10,6755.0
5710723000,BEČAN TRANS d.o.o.,5710723000,Tržič,10,17630.0
3200248000,BEČIĆ MIHRET S.P.,3200248000,Nova Gorica,10,25111.0
3393232000,"BIARA, d.o.o.",3393232000,Nova Gorica,10,571.0
5240848000,BIDOVEC d.o.o.,5240848000,Ljubljana,10,40389.0
5314453000,BILBAN d.o.o.,5314453000,Šenčur,10,43812.0
5312981000,BIMED d.o.o.,5312981000,Šempeter - Vrtojba,10,88254.0
3690580000,BIN PROJEKT d.o.o.,3690580000,Ljubljana,10,27876.0
2258030000,BINAL transport d.o.o.,2258030000,Braslovče,10,137071.0
3707075000,"BINTEGRA, d.o.o.",3707075000,Hoče - Slivnica,10,70498.0
8349517000,BIO CENTER d.o.o.,8349517000,Maribor,10,-5624.0
6514731000,BIO DOBROTE d.o.o.,6514731000,Postojna,10,134773.0
8013616000,"BIO PAK, d.o.o.",8013616000,Kranj,10,173720.0
2342251000,BIOGEN Pharma d.o.o.,2342251000,Ljubljana,10,188148.0
3321274000,BIOKODA d.o.o.,3321274000,Ljubljana,10,8131.0
2196484000,BIOLES HORIZONT d.o.o.,2196484000,Maribor,10,90375.0
3655440000,BIOMASA JAKOŠA MIHAEL s.p.,3655440000,Puconci,10,10465.0
1617028000,BIOTOPIC d.o.o.,1617028000,Celje,10,15157.0
5608015000,BIRO 5 d.o.o.,5608015000,Ljubljana,10,18511.0
5872812000,"BIRO CENTER, d.o.o., Ljubljana",5872812000,Ljubljana,10,-12165.0
5326621000,BIRO ES d.o.o.,5326621000,Ljubljana,10,63197.0
2214768000,BIRO KEBSI d.o.o.,2214768000,Trzin,10,-3512.0
2048787000,BIRO OGIS d.o.o.,2048787000,Celje,10,140460.0
1782070000,BIROFORM DNS d.o.o.,1782070000,Trzin,10,11652.0
6255345000,BISOL Vzdrževanje d.o.o.,6255345000,Prebold,10,261656.0
1875558000,BIT Center d.o.o.,1875558000,Ljubljana,10,61592.0
6549080000,"BITI, d.o.o.",6549080000,Pesnica,10,3599.0
3862283000,BITSET d.o.o.,3862283000,Ljubljana,10,112542.0
3761096000,"BIVALES, Uroš Kralj, s.p.",3761096000,Radeče,10,29795.0
3298825000,BIZJAN ORODJARSTVO d.o.o.,3298825000,Dobrova - Polhov Gradec,10,137103.0
2237377000,BK 300 d.o.o.,2237377000,Ljubljana,10,5580.0
1310135000,BKM DUŠAN BEZEK S.P.,1310135000,Semič,10,31735.0
3721922000,"BKMS, d.o.o.",3721922000,Maribor,10,16448.0
3333302000,BLAS - TIP d.o.o.Oglas,3333302000,Brežice,10,15131.0
3608832000,BLAST TEHNIK d.o.o.,3608832000,Novo mesto,10,32900.0
3040119000,BLAŽ MRHAR S.P.,3040119000,Novo mesto,10,124129.0
1467395000,BLESK 2 d.o.o.,1467395000,Ribnica,10,39697.0
5992605000,BLG Koper d.o.o.,5992605000,Komen,10,19028.0
2225565000,BLISK BO-NA d.o.o.,2225565000,Šentjur,10,101866.0
2195321000,BLIŠČ d.o.o.,2195321000,Komenda,10,19381.0
2162903000,BLS GROUP d.o.o.,2162903000,Kamnik,10,-1136.0
6305784000,"BMM , d.o.o.",6305784000,Sevnica,10,26040.0
6365663000,BMS Elektro d.o.o.,6365663000,Maribor,10,14512.0
8337217000,"BMW Slovenia, d.o.o.",8337217000,Ljubljana,10,1856207.0
6496148000,"BOELI ORODJARNA, d.o.o.",6496148000,Slovenska Bistrica,10,36331.0
3736300000,BOFROST*S d.o.o.,3736300000,Ljubljana,10,
1944517000,BOGOMIR HERIC S.P.,1944517000,Murska Sobota,10,33506.0
3863301000,BOGRAD PLUS d.o.o.,3863301000,Ljubljana,10,4228.0
3907155000,BOJAN BERDEN S.P.,3907155000,Moravske Toplice,10,32402.0
3054772000,BOJAN BOBNAR S.P.,3054772000,Cerklje na Gorenjskem,10,47858.0
6066755000,BOJAN SVENŠEK s.p.,6066755000,Ptuj,10,6049.0
5149458000,BOJAN TRATNJEK S.P.,5149458000,Maribor,10,11407.0
5484317000,BOJAN TREVEN S.P.,5484317000,Logatec,10,64704.0
1088432000,BOJAN VALENČIČ s.p.,1088432000,Metlika,10,31640.0
3309568000,BOJANA SENICA S.P.,3309568000,Prevalje,10,7464.0
3417905000,BOKONT d.o.o.,3417905000,Velenje,10,32128.0
1803930000,BOLKOP d.o.o.,1803930000,Ptuj,10,24192.0
3901912000,BONAFIN ENA d.o.o.,3901912000,Ljubljana,10,81791.0
1695444000,"BONPET SY., d.o.o.",1695444000,Trbovlje,10,229661.0
6192831000,"BORACOM TIM, d.o.o.",6192831000,Šentilj,10,65129.0
5477905000,"BORDAX, d.o.o.",5477905000,Ljubljana,10,18466.0
3240509000,BORIS KLABJAN S.P.,3240509000,Komen,10,10100.0
1885910000,BORIS VARŽIČ S.P.,1885910000,Majšperk,10,14452.0
3960803000,BORIS ČUDEN S.P.,3960803000,Jesenice,10,11106.0
5459844000,BORIS ŽALIK S.P.,5459844000,Turnišče,10,28531.0
3867030000,BORMIA d.o.o.,3867030000,Nova Gorica,10,697357.0
5746736000,BORTAN Žagar & Co. d.o.o.,5746736000,Kamnik,10,41525.0
6385982000,BORUT MARGUČ s.p.,6385982000,Slovenske Konjice,10,14342.0
1893432000,BOS GRUBAR d.o.o.,1893432000,Šentjernej,10,155535.0
7238762000,BOSA d.o.o.,7238762000,Ljubljana,10,30306.0
3292673000,BOTEAM d.o.o.,3292673000,Naklo,10,45676.0
8140260000,BOTIĆ GRADNJA d.o.o.,8140260000,Ljubljana,10,6212.0
6547869000,BOTRAN D.O.O.,6547869000,Ajdovščina,10,-4625.0
5346053000,BOVIS d.o.o.,5346053000,Vodice,10,8340.0
6411215000,BOVO MA d.o.o.,6411215000,Kidričevo,10,800.0
5278647000,BOŠTJAN GROBELNIK S.P.,5278647000,Slovenska Bistrica,10,26629.0
5234766000,BOŠTJAN JALEN S.P.,5234766000,Kranj,10,69160.0
5269363000,BOŠTJAN JELENKO S.P.,5269363000,Celje,10,18659.0
6080758000,BOŠTJAN JENIČ S.P.Oglas,6080758000,Škocjan,10,87359.0
7081766000,BOŠTJAN KOCMUT s.p.,7081766000,Cerkvenjak,10,29854.0
3246426000,BOŠTJAN MAHNE S.P.,3246426000,Logatec,10,99082.0
5448713000,BOŠTJAN MIHELIČ S.P.,5448713000,Sodražica,10,-9859.0
5080627000,BOŽIČ JADRAN s.p.,5080627000,Bloke,10,20458.0
5423678000,BP BLISTER PACK d.o.o.,5423678000,Odranci,10,308997.0
5397014000,BPI d.o.o.,5397014000,Maribor,10,7877.0
2153572000,BPO d.o.o. BPO s.r.l.,2153572000,Bloke,10,16614.0
6680623000,BRAJA BAU d.o.o.,6680623000,Celje,10,14520.0
6053173000,BRANEKS d.o.o.,6053173000,Komen,10,90526.0
3775399000,BRANISLAV SKRUBE S.P.,3775399000,Dravograd,10,52285.0
6803156000,BRANKO URDIH d.o.o.,6803156000,Miren - Kostanjevica,10,72849.0
5672062000,BRANKO VIDMAR S.P.,5672062000,Straža,10,36202.0
5445450000,BRATKOVIČ UROŠ S.P.,5445450000,Šentjernej,10,28544.0
2120003000,BRAVIA MOBIL d.o.o.,2120003000,Straža,10,863490.0
2156601000,BRDO d.o.o.,2156601000,Vrhnika,10,161393.0
1770250000,BRIGITA OGRIZEK S.P.,1770250000,Maribor,10,14130.0
3913589000,BRIHTEJA d.o.o.,3913589000,Celje,10,13459.0
5373751000,BRIČ d.o.o.,5373751000,Komen,10,16628.0
6670741000,BROF d.o.o.,6670741000,Ljubljana,10,-1011909.0
1871935000,BROWN BEAR TEAM d.o.o.,1871935000,Trzin,10,391015.0
5279674000,BRST d.o.o.,5279674000,Ajdovščina,10,7195.0
2087065000,"BRUNATA, d.o.o.",2087065000,Ljubljana,10,-6734.0
3751163000,BRUNC d.o.o.,3751163000,Ljubljana,10,54127.0
5805414000,BRUNO Gabrijele d.o.o.,5805414000,Sevnica,10,243504.0
6116442000,"BS GRADBENIK, d.o.o.",6116442000,Ribnica,10,3412.0
1467921000,BSL d.o.o.,1467921000,Ljubljana,10,565709.0
7078366000,BSMART PERFORMANCE AGENCY d.o.o.,7078366000,Ljubljana,10,144882.0
3327124000,BSP d.o.o.,3327124000,Ljubljana,10,665207.0
3585662000,BSS d.o.o.,3585662000,Radovljica,10,16791.0
2323303000,BT TRANSPORT d.o.o.,2323303000,Komenda,10,9107.0
2336120000,BTG d.o.o.,2336120000,Maribor,10,5065.0
2230348000,BUBA GRADBENIŠTVO d.o.o.,2230348000,Idrija,10,2797.0
1263102000,"BUBA, d.o.o. GrosupljeOglas",1263102000,Grosuplje,10,49945.0
6126448000,BUFO EKO d.o.o.,6126448000,Celje,10,41283.0
1828134000,BUHEXPO.SI d.o.o.,1828134000,Ljubljana,10,7147.0
5448182000,BULC BRATJE d.o.o.,5448182000,Ljubljana,10,14783.0
6763421000,BURGER GRADNJE d.o.o.,6763421000,Domžale,10,24831.0
5938295000,"BURGOX, d.o.o.",5938295000,Komenda,10,364679.0
1811100000,BUTOLO d.o.o.,1811100000,Muta,10,36196.0
1550004000,BUYITC d.o.o.,1550004000,Maribor,10,53412.0
6004814000,BV Maziva d.o.o.,6004814000,Brežice,10,23673.0
5827965000,BVD - RAVNE d.o.o.,5827965000,Ravne na Koroškem,10,50080.0
8629285000,"Bajc gostinstvo, d.o.o.",8629285000,Vrhnika,10,-51668.0
3168166000,Bajram Syla s.p.,3168166000,Grosuplje,10,5255.0
1420712000,Beletrina,1420712000,Ljubljana,10,
8295794000,Belimed Life Science d.o.o.,8295794000,Grosuplje,10,-374770.0
2170396000,Beyond Devices d.o.o.,2170396000,Ljubljana,10,148230.0
3493547000,Blubit d.o.o.,3493547000,Ljubljana,10,80091.0
2373530000,Bohinjska sirarna d.o.o.,2373530000,Bohinj,10,58086.0
6352502000,Bojan Vukić s.p.,6352502000,Straža,10,93036.0
6720064000,"Booking.com Ljubljana, d.o.o.",6720064000,Ljubljana,10,436957.0
5184549000,Branko Krznar s.p.,5184549000,Gornji Grad,10,49094.0
5297184000,C & G d.o.o. Ljubljana,5297184000,Ljubljana,10,122515.0
1846663000,C.C.S. d.o.o.,1846663000,Ljubljana,10,-68409.0
6557937000,C.D. TRANSPORT d.o.o.,6557937000,Črnomelj,10,2412.0
5298580000,CABLEX d.o.o.,5298580000,Tržič,10,6536283.0
1646559000,CADCAM LAB d.o.o.,1646559000,Ljubljana,10,28109.0
5454891000,CADIS d.o.o.,5454891000,Lenart,10,107930.0
5822572000,"CAFE SERVIS, d.o.o. DomžaleOglas",5822572000,Domžale,10,-19235.0
1274643000,CALEFFI HIDROTERMIKA d.o.o.,1274643000,Ljubljana,10,111.0
8069735000,CALL 365 d.o.o.,8069735000,Maribor,10,19954.0
5341027000,CAMERA d.o.o.,5341027000,Ljubljana,10,114864.0
6297919000,CAMI d.o.o.,6297919000,Velenje,10,2217.0
1593773000,CANON ADRIA d.o.o.,1593773000,Ljubljana,10,119313.0
3510166000,"CAPAROL, d.o.o.",3510166000,Komenda,10,189134.0
5288797000,CAPRIS d.o.o. CAPRIS L.t.d. CAPRIS s.r.l.,5288797000,Komen,10,65586.0
3857662000,CAPSA d.o.o.,3857662000,Ljubljana,10,47546.0
5996554000,CARDIAL d.o.o.,5996554000,Ljubljana,10,-62053.0
1022911000,CARIMPEX CAR ALEKSANDER S.P.,1022911000,Moravske Toplice,10,21822.0
5856205000,CARL ZEISS d.o.o.Oglas,5856205000,Ljubljana,10,
2190265000,CARSO pharm d.o.o.,2190265000,Ljubljana,10,276198.0
2250306000,"CASINO RIVIERA, d.o.o.",2250306000,Grad,10,917214.0
5400490000,"CAST, d.o.o.",5400490000,Polzela,10,24700.0
3846342000,CATERING.SI d.o.o.,3846342000,Ljubljana,10,3056.0
8199736000,CBA CONCEPT d.o.o. - v stečaju,8199736000,Ljubljana,10,5612.0
6097952000,CBA CONSTRUCT d.o.o.,6097952000,Ljubljana,10,23747.0
7089155000,"CCO, d.o.o., so.p.",7089155000,Ljubljana,10,512.0
6657273000,CDM MONTAGE d.o.o.,6657273000,Celje,10,37640.0
2229293000,CELESTA d.o.o.,2229293000,Celje,10,9396.0
5159636000,CELJSKI SEJEM d.d.Oglas,5159636000,Celje,10,90283.0
5452180000,CEMPRIN d.o.o.,5452180000,Mislinja,10,35350.0
5814979000,CENTER AG d.o.o.,5814979000,Komenda,10,69125.0
2345765000,"CENTER JASPIS CELJE, ZAVOD",2345765000,Celje,10,
1889842000,CENTER JEREB d.o.o.,1889842000,Bloke,10,151409.0
3526810000,CENTER POKLJUKA d.o.o.,3526810000,Ljubljana,10,-71333.0
5269547000,CENTER ZA DOPISNO IZOBRAŽEVANJE UNIVERZUMOglas,5269547000,Ljubljana,10,
5328624000,CENTRALOG d.o.o. Koper,5328624000,Komen,10,26322.0
5090806000,CENTROMERKUR d.o.o.Oglas,5090806000,Ljubljana,10,97224.0
2013037000,CEP,2013037000,Mengeš,10,
6539017000,CEPO d.o.o.,6539017000,Komen,10,-39364.0
8324930000,CEPROM TRANS d.o.o.,8324930000,Šempeter - Vrtojba,10,37942.0
5082527000,CERJAK BROD POLONA S.P.,5082527000,Brežice,10,29115.0
2156890000,"CEROD, d.o.o.",2156890000,Novo mesto,10,64365.0
6363237000,CESARSKO MESTO d.o.o.,6363237000,Ljubljana,10,27396.0
2323478000,CESTNI INŽENIRING d.o.o.,2323478000,Maribor,10,153520.0
5605164000,"CETIX d.o.o., Ljubljana",5605164000,Ljubljana,10,26608.0
1786636000,CF CONFIDAS d.o.o.,1786636000,Ljubljana,10,-101615.0
3532356000,CGP KRESNICA d.o.o.,3532356000,Ljubljana,10,24150.0
8034150000,CGS Labs d.o.o.,8034150000,Ljubljana,10,29407.0
7026854000,CHANG-SUSI d.o.o.,7026854000,Ljubljana,10,-190996.0
1300431000,CHEMASS d.o.o.,1300431000,Ljubljana,10,733378.0
5560764000,"CHEMCO, d.o.o.",5560764000,Ljubljana,10,53789.0
5309115000,CHEMCOLOR Sevnica d.o.o.,5309115000,Sevnica,10,78308.0
5518008000,CHEMOPLAST d.o.o.,5518008000,Škofljica,10,142413.0
5878969000,"CHIESI SLOVENIJA, d.o.o.",5878969000,Ljubljana,10,63275.0
3331342000,CHILLI d.o.o.,3331342000,Bled,10,60508.0
6414184000,CHUTIS d.o.o.,6414184000,Ljubljana,10,101022.0
1126296000,"CI & CA, d.o.o., Kamnik",1126296000,Kamnik,10,4692.0
6117023000,CI PRODUKT d.o.o.,6117023000,Komenda,10,24366.0
5102332000,CIK TREBNJEOglas,5102332000,Trebnje,10,
5387272000,CIM d.o.o.,5387272000,Domžale,10,14829.0
5394872000,CIVIS d.o.o.,5394872000,Maribor,10,19521.0
5688639000,CIZERL d.o.o.Oglas,5688639000,Maribor,10,1184.0
6226183000,CJS d.o.o.,6226183000,Ivančna Gorica,10,43764.0
1121154000,CKFF,1121154000,Miklavž na Dravskem polju,10,
5839068000,CLAPA d.o.o.,5839068000,Ljubljana,10,128565.0
1991396000,CLINRES FARMACIJA d.o.o.,1991396000,Ljubljana,10,123629.0
6372996000,CLS TRANSPORTI d.o.o.,6372996000,Ljubljana,10,46631.0
1636430000,CMC GALVANIKA d.o.o.,1636430000,Ljubljana,10,361500.0
2321807000,CME ORODJARSTVO d.o.o.,2321807000,Postojna,10,-44077.0
6920489000,CNC BORŠTNAR d.o.o.,6920489000,Sevnica,10,359676.0
