id,ime,maticna_stevilka,obcina,zaposleni,dobicek
7037635000,Agencija VAL d.o.o.,7037635000,Loška dolina,150 do 199 zaposlenih,102627
6004741000,"B N M , d.o.o.",6004741000,Maribor,150 do 199 zaposlenih,628575
1244272000,"BANKART d.o.o., Ljubljana",1244272000,Ljubljana,150 do 199 zaposlenih,2698459
5440572000,"BARTEC VARNOST, d.o.o.",5440572000,Zagorje ob Savi,150 do 199 zaposlenih,737680
5298555000,BARTOG d.o.o. Trebnje,5298555000,Trebnje,150 do 199 zaposlenih,860065
5043794000,BETI d.d.,5043794000,Metlika,150 do 199 zaposlenih,495425
5084571000,BIC LJUBLJANA,5084571000,Ljubljana,150 do 199 zaposlenih,
8152381000,BITSTAMP d.o.o.,8152381000,Ljubljana,150 do 199 zaposlenih,681579
5050391000,BODOČNOST MARIBOR d.o.o.,5050391000,Maribor,150 do 199 zaposlenih,48357
5054940000,BOLNIŠNICA SEŽANA,5054940000,Sežana,150 do 199 zaposlenih,
1569899000,BR d.o.o.,1569899000,Maribor,150 do 199 zaposlenih,
5554039000,"CLEANING, d.o.o.",5554039000,Ljubljana,150 do 199 zaposlenih,170733
2161621000,COSYLAB d.d.,2161621000,Ljubljana,150 do 199 zaposlenih,
8283630000,CSD Celje,8283630000,Celje,150 do 199 zaposlenih,
8285411000,CSD Gorenjska,8285411000,Kranj,150 do 199 zaposlenih,
5867380000,CUDV Radovljica,5867380000,Radovljica,150 do 199 zaposlenih,
5033918000,Calcit d.o.o.Oglas,5033918000,Kamnik,150 do 199 zaposlenih,7176196
5099471000,Cankarjev dom,5099471000,Ljubljana,150 do 199 zaposlenih,
5053617000,Celjske lekarne,5053617000,Celje,150 do 199 zaposlenih,
5531667000,DAVIDOV HRAM d.o.o. Ljubno,5531667000,Ljubno,150 do 199 zaposlenih,601615
2198673000,DEICHMANN d.o.o.Oglas,2198673000,Ljubljana,150 do 199 zaposlenih,2200331
5050723000,DOM DR. JOŽETA POTRČA POLJČANE,5050723000,Poljčane,150 do 199 zaposlenih,
5049571000,DOM OB SAVINJI CELJE,5049571000,Celje,150 do 199 zaposlenih,
5101859000,DOM UPOKOJENCEV FRANC SALAMON Trbovlje,5101859000,Trbovlje,150 do 199 zaposlenih,
5050804000,DOM UPOKOJENCEV Podbrdo,5050804000,Tolmin,150 do 199 zaposlenih,
5035686000,DOM-TITAN d.d.,5035686000,Kamnik,150 do 199 zaposlenih,897356
3352307000,"DONIT TESNIT, d.o.o.",3352307000,Medvode,150 do 199 zaposlenih,976857
5161916000,DRUŠTVO DISTROFIKOV SLOVENIJE,5161916000,Ljubljana,150 do 199 zaposlenih,
5022797000,DRŽAVNO ODVETNIŠTVO RS,5022797000,Ljubljana,150 do 199 zaposlenih,
5069319000,DSV Transport d.o.o.,5069319000,Kranj,150 do 199 zaposlenih,532000
5051070000,Dom upokojencev Center,5051070000,Ljubljana,150 do 199 zaposlenih,
5156963000,EGP d.o.o.,5156963000,Škofja Loka,150 do 199 zaposlenih,882470
3780759000,ELMERS d.o.o.,3780759000,Črnomelj,150 do 199 zaposlenih,94750
5904013000,ESOL d.o.o.,5904013000,Črnomelj,150 do 199 zaposlenih,205520
5877822000,"EUROTEK Trebnje, d.o.o.",5877822000,Trebnje,150 do 199 zaposlenih,370503
5339154000,"EUROTON, d.o.o.",5339154000,Ljubljana,150 do 199 zaposlenih,559147
5042933000,FLUIDMASTER d.o.o.,5042933000,Postojna,150 do 199 zaposlenih,592403
1987674000,FRIKUS d.o.o.,1987674000,Koper,150 do 199 zaposlenih,-1554149
5610613000,GMT d.o.o.,5610613000,Murska Sobota,150 do 199 zaposlenih,1913502
5627508000,GOSTOL-GOPAN d.o.o. Nova Gorica,5627508000,Nova Gorica,150 do 199 zaposlenih,1279701
6974031000,GP TERAKOP d.o.o.,6974031000,Hoče -S livnica,150 do 199 zaposlenih,346981
6533256000,GRADBENIŠTVO RAVMANOVSKI d.o.o.,6533256000,Ljubljana,150 do 199 zaposlenih,106993
5089107000,GRM NOVO MESTOOglas,5089107000,Novo mesto,150 do 199 zaposlenih,
1534238000,GVS d.d.,1534238000,Novo mesto,150 do 199 zaposlenih,160280
5053838000,Gorenjske lekarne,5053838000,Kranj,150 do 199 zaposlenih,
1942352000,H & M Hennes & Mauritz d.o.o.,1942352000,Ljubljana,150 do 199 zaposlenih,2539700
5001382000,HIT Alpinea d.o.o.,5001382000,Kranjska Gora,150 do 199 zaposlenih,587000
5910404000,HOEDLMAYR d.o.o.,5910404000,Logatec,150 do 199 zaposlenih,-1054564
1662970000,HSE d.o.o.,1662970000,Ljubljana,150 do 199 zaposlenih,60117716
5075696000,IBE d.d.,5075696000,Ljubljana,150 do 199 zaposlenih,690504
5632056000,IBM Slovenija d.o.o.,5632056000,Ljubljana,150 do 199 zaposlenih,-1693707
5820928000,ILMEST d.o.o. Nova Gorica,5820928000,Nova Gorica,150 do 199 zaposlenih,300334
5377706000,INEL d.o.o.,5377706000,Celje,150 do 199 zaposlenih,11711880
2482894000,IRSOP,2482894000,Ljubljana,150 do 199 zaposlenih,
1625993000,ISM VUZEM d.o.o.,1625993000,Zavrč,150 do 199 zaposlenih,149787
5860199000,"JAVNI HOLDING Ljubljana, d.o.o.",5860199000,Ljubljana,150 do 199 zaposlenih,775603
1685953000,JGZ Brdo,1685953000,Kranj,150 do 199 zaposlenih,583415
5607906000,JP LPT d.o.o.,5607906000,Ljubljana,150 do 199 zaposlenih,1145093
5599741000,"JURČIČ & CO., d.o.o.",5599741000,Šenčur,150 do 199 zaposlenih,594234
5037590000,JUTEKS d.o.o.Oglas,5037590000,Žalec,150 do 199 zaposlenih,4492308
2305160000,JYSK d.o.o.,2305160000,Brežice,150 do 199 zaposlenih,2808342
1906178000,KAAAP d.o.o.,1906178000,Novo mesto,150 do 199 zaposlenih,1114799
5055431000,KIS,5055431000,Ljubljana,150 do 199 zaposlenih,
5919835000,KOLEKTOR ASCOM d.o.o.,5919835000,Idrija,150 do 199 zaposlenih,1783405
5004560000,KOMPAS SHOP d.d.,5004560000,Ljubljana,150 do 199 zaposlenih,6765517
5015812000,KOMUNALA Nova Gorica d.d.,5015812000,Nova Gorica,150 do 199 zaposlenih,-104800
5321387000,KOMUNALA PTUJ d.d.Oglas,5321387000,Ptuj,150 do 199 zaposlenih,77865
5222109000,"KOMUNALNO PODJETJE VELENJE, d.o.o.",5222109000,Velenje,150 do 199 zaposlenih,-387786
5490227000,KONUS KONEX d.o.o.,5490227000,Slovenske Konjice,150 do 199 zaposlenih,2227295
5025524000,KOVINTRADE d.d. CeljeOglas,5025524000,Celje,150 do 199 zaposlenih,1816224
5333407000,KOVIS d.o.o.Oglas,5333407000,Brežice,150 do 199 zaposlenih,3356199
5244005000,KRAS d.o.o.,5244005000,Sežana,150 do 199 zaposlenih,179565
1121499000,"KVIBO, d.o.o.",1121499000,Tržič,150 do 199 zaposlenih,1229392
5142385000,KZ TREBNJE z.o.o.Oglas,5142385000,Trebnje,150 do 199 zaposlenih,228170
5003814000,Kemofarmacija d.d.,5003814000,Ljubljana,150 do 199 zaposlenih,6782026
2087839000,Kuehne + Nagel d.o.o.,2087839000,Cerklje na Gorenjskem,150 do 199 zaposlenih,-247927
5682355000,LEDINEK ENGINEERING d.o.o.Oglas,5682355000,Hoče -S livnica,150 do 199 zaposlenih,3023067
5054419000,LEKARNE MARIBOR,5054419000,Maribor,150 do 199 zaposlenih,
2235102000,M SORA d.d.,2235102000,Žiri,150 do 199 zaposlenih,1346722
5524261000,MAGISTRAT INTERNATIONAL d.o.o.,5524261000,Ljubljana,150 do 199 zaposlenih,2057256
7159641000,MAGNA STEYR d.o.o.,7159641000,Hoče -S livnica,150 do 199 zaposlenih,
5067880000,MARIBORSKI VODOVOD d.d.Oglas,5067880000,Maribor,150 do 199 zaposlenih,47444
5386438000,"MASS, d.o.o.",5386438000,Domžale,150 do 199 zaposlenih,2963950
6276776000,"MB PETRIĆ, d.o.o.",6276776000,Maribor,150 do 199 zaposlenih,127988
5034043000,MELAMIN d.d. KočevjeOglas,5034043000,Kočevje,150 do 199 zaposlenih,3161349
5915511000,MERKSCHA d.o.o.,5915511000,Celje,150 do 199 zaposlenih,3392097
6124992000,"METAL TEH, d.o.o.",6124992000,Maribor,150 do 199 zaposlenih,158934
1613839000,METREL Mehanika d.o.o.,1613839000,Horjul,150 do 199 zaposlenih,1072112
5033128000,MINERAL d.o.o.,5033128000,Brezovica,150 do 199 zaposlenih,269665
5030544000,MINISTRSTVO ZA ZDRAVJE,5030544000,Ljubljana,150 do 199 zaposlenih,
6728227000,MONTAŽA ŠKRBAN d.o.o.,6728227000,Rače -Fram,150 do 199 zaposlenih,516876
2399237000,MP,2399237000,Ljubljana,150 do 199 zaposlenih,
5023319000,OKROŽNO SODIŠČE V NOVEM MESTU,5023319000,Novo mesto,150 do 199 zaposlenih,
5023211000,OKROŽNO SODIŠČE V NOVI GORICI,5023211000,Nova Gorica,150 do 199 zaposlenih,
5344565000,OMCO METALS SLOVENIA d.o.o.,5344565000,Žalec,150 do 199 zaposlenih,18179
5315166000,ORBICO d.o.o.,5315166000,Ljubljana,150 do 199 zaposlenih,1472282
5083192000,OSNOVNA ŠOLA SIMONA JENKA KRANJ,5083192000,Kranj,150 do 199 zaposlenih,
5623677000,OSNOVNA ŠOLA STIČNA,5623677000,Ivančna Gorica,150 do 199 zaposlenih,
5050855000,OTROŠKI VRTEC AJDOVŠČINA,5050855000,Ajdovščina,150 do 199 zaposlenih,
5083389000,OŠ DANILE KUMAR,5083389000,Ljubljana,150 do 199 zaposlenih,
5083354000,"OŠ Janka Modra, Dol pri Ljubljani",5083354000,Dol pri Ljubljani,150 do 199 zaposlenih,
2229463000,OŠ KOPER,2229463000,Koper,150 do 199 zaposlenih,
5085047000,OŠ Leskovec pri Krškem,5085047000,Krško,150 do 199 zaposlenih,
5531314000,PAMI d.o.o. Nova Gorica,5531314000,Nova Gorica,150 do 199 zaposlenih,-142585
2032279000,PET NETWORK SI d.o.o.,2032279000,Ljubljana,150 do 199 zaposlenih,2323629
6478611000,PIPE TECH d. o. o.,6478611000,Domžale,150 do 199 zaposlenih,341059
2135426000,PODKRIŽNIK d.o.o.,2135426000,Ljubno,150 do 199 zaposlenih,1416506
5460271000,"PRIGO, d.o.o., Brezovica",5460271000,Brezovica,150 do 199 zaposlenih,1247852
5705070000,"PROSIGNAL, d.o.o.",5705070000,Celje,150 do 199 zaposlenih,472724
5054818000,PSIHIATRIČNA BOLNIŠNICA BEGUNJE,5054818000,Radovljica,150 do 199 zaposlenih,
5054788000,PSIHIATRIČNA BOLNIŠNICA ORMOŽ,5054788000,Ormož,150 do 199 zaposlenih,
5685800000,PSIHIATRIČNA BOLNIŠNICA VOJNIK,5685800000,Vojnik,150 do 199 zaposlenih,
1683250000,PZ MEGA M d.o.o.,1683250000,Ruše,150 do 199 zaposlenih,45209
5151309000,Panvita Agromerkur d.o.o.,5151309000,Murska Sobota,150 do 199 zaposlenih,550838
7176457000,Pepco d.o.o.,7176457000,Brezovica,150 do 199 zaposlenih,513837
5098599000,Puklavec Family Wines d.o.o.,5098599000,Ormož,150 do 199 zaposlenih,-1064819
6517897000,"RADEČE PAPIR NOVA, d.o.o.",6517897000,Radeče,150 do 199 zaposlenih,470007
1647849000,REM d.o.o.Oglas,1647849000,Trebnje,150 do 199 zaposlenih,3291203
5315247000,RLS d.o.o.,5315247000,Komenda,150 do 199 zaposlenih,3480085
1404229000,ROLETARSTVO MEDLE d.o.o.,1404229000,Novo mesto,150 do 199 zaposlenih,2030962
3580881000,ROTIS d.o.o.,3580881000,Trzin,150 do 199 zaposlenih,860053
5866740000,S E P d.o.o.,5866740000,Mokronog  -Trebelno,150 do 199 zaposlenih,542119
5363071000,SAM d.o.o. DomžaleOglas,5363071000,Domžale,150 do 199 zaposlenih,390074
5091802000,SCHENKER d.d.,5091802000,Ljubljana,150 do 199 zaposlenih,1765850
5053242000,SF,5053242000,Ljubljana,150 do 199 zaposlenih,
1253271000,"SG AUTOMOTIVE, d.o.o.",1253271000,Slovenske Konjice,150 do 199 zaposlenih,-10938510
1254430000,SIJ ELEKTRODE JESENICE d.o.o.,1254430000,Jesenice,150 do 199 zaposlenih,-1255186
5672325000,SINTAL FIVA d.o.o.,5672325000,Ljubljana,150 do 199 zaposlenih,176333
1510550000,SINTAL MARIBOR d.o.o.,1510550000,Maribor,150 do 199 zaposlenih,29964
1447190000,SRC d.o.o.,1447190000,Ljubljana,150 do 199 zaposlenih,1117367
6103120000,SVP AVIO d.o.o.,6103120000,Radovljica,150 do 199 zaposlenih,178442
2482550000,SVRK,2482550000,Ljubljana,150 do 199 zaposlenih,
5606861000,Salesianer Miettex Periteks d.o.o.,5606861000,Trzin,150 do 199 zaposlenih,1462009
3994228000,T-MOMO d.o.o.,3994228000,Koper,150 do 199 zaposlenih,38786
2148072000,T.L.Sirk d.o.o.,2148072000,Ljubljana,150 do 199 zaposlenih,1005591
1338617000,TELEG-M d.o.o.,1338617000,Ljubljana,150 do 199 zaposlenih,909718
5053587000,TERME DOBRNA d.d.,5053587000,Dobrna,150 do 199 zaposlenih,208613
1214381000,TERME MARIBOR d.o.o.,1214381000,Maribor,150 do 199 zaposlenih,1776577
5034035000,TIK d.o.o.,5034035000,Kobarid,150 do 199 zaposlenih,123182
5497027000,TKO d.o.o.,5497027000,Murska Sobota,150 do 199 zaposlenih,970465
1572814000,UJP,1572814000,Ljubljana,150 do 199 zaposlenih,
1626973000,UL FFA,1626973000,Ljubljana,150 do 199 zaposlenih,
1626981000,UL FGGOglas,1626981000,Ljubljana,150 do 199 zaposlenih,
1627007000,UL FMF,1627007000,Ljubljana,150 do 199 zaposlenih,
1627023000,UL FRI,1627023000,Ljubljana,150 do 199 zaposlenih,
1627074000,UL NTFOglas,1627074000,Ljubljana,150 do 199 zaposlenih,
1585509000,VALINA VAROVANJE d.o.o.,1585509000,Ljubljana,150 do 199 zaposlenih,113259
5340411000,"VALINA, d.o.o.",5340411000,Ljubljana,150 do 199 zaposlenih,27974
2227215000,VAROVANJE GALEKOM d.o.o.,2227215000,Kočevje,150 do 199 zaposlenih,403554
1319515000,VITADOM,1319515000,Ljubljana,150 do 199 zaposlenih,
5105331000,VIŠJE SODIŠČE V LJUBLJANI,5105331000,Ljubljana,150 do 199 zaposlenih,
5022789000,VRHOVNO SODIŠČE REPUBLIKE SLOVENIJE,5022789000,Ljubljana,150 do 199 zaposlenih,
5050952000,VRTEC ANTONA MEDVEDA KAMNIK,5050952000,Kamnik,150 do 199 zaposlenih,
5049962000,VRTEC CICIBANOglas,5049962000,Ljubljana,150 do 199 zaposlenih,
5056675000,VRTEC DOMŽALEOglas,5056675000,Domžale,150 do 199 zaposlenih,
5049806000,VRTEC KOPER,5049806000,Koper,150 do 199 zaposlenih,
5050219000,VRTEC NAJDIHOJCA,5050219000,Ljubljana,150 do 199 zaposlenih,
5050731000,VRTEC PTUJ,5050731000,Ptuj,150 do 199 zaposlenih,
5210437000,VRTEC SEŽANA,5210437000,Sežana,150 do 199 zaposlenih,
5050685000,VRTEC SLOVENSKA BISTRICA,5050685000,Slovenska Bistrica,150 do 199 zaposlenih,
5055423000,VRTEC ŽALEC,5055423000,Žalec,150 do 199 zaposlenih,
5642574000,WALDORFSKA ŠOLA LJUBLJANA,5642574000,Ljubljana,150 do 199 zaposlenih,
2273136000,"ZARA S, d.o.o.",2273136000,Ljubljana,150 do 199 zaposlenih,
5911338000,ZAVOD REPUBLIKE SLOVENIJE ZA ŠOLSTVO,5911338000,Ljubljana,150 do 199 zaposlenih,
5056853000,ZD KAMNIK,5056853000,Kamnik,150 do 199 zaposlenih,
5054575000,ZD KRŠKOOglas,5054575000,Krško,150 do 199 zaposlenih,
5195411000,ZVEZA PARAPLEGIKOV SLOVENIJE,5195411000,Ljubljana,150 do 199 zaposlenih,
6286259000,ŠC Kranj,6286259000,Kranj,150 do 199 zaposlenih,
1430971000,ŠC LJUBLJANAOglas,1430971000,Ljubljana,150 do 199 zaposlenih,
5064678000,ŠC PTUJOglas,5064678000,Ptuj,150 do 199 zaposlenih,
7026161000,AD-FRONS d.o.o.,7026161000,Velenje,250 do 499 zaposlenih,125771
2178982000,AGENCIJA RS ZA KMETIJSKE TRGE IN RAZVOJ PODEŽELJA,2178982000,Ljubljana,250 do 499 zaposlenih,
5034728000,"ALPINA, d.o.o.",5034728000,Žiri,250 do 499 zaposlenih,-1633038
5488338000,AMZS d.d.,5488338000,Ljubljana,250 do 499 zaposlenih,1268562
5263433000,ARRIVA d.o.o.,5263433000,Kranj,250 do 499 zaposlenih,987113
5520002000,AUTOMATIC SERVIS d.o.o.,5520002000,Ljubljana,250 do 499 zaposlenih,2279943
5790298000,Adient Novo mesto d.o.o.,5790298000,Novo mesto,250 do 499 zaposlenih,1516867
2236460000,Aluminium Kety Emmi d.o.o.Oglas,2236460000,Slovenska Bistrica,250 do 499 zaposlenih,2672698
2114011000,Atlantic Droga Kolinska d.o.o.Oglas,2114011000,Ljubljana,250 do 499 zaposlenih,23537000
5670209000,"Autocommerce, d.o.o.",5670209000,Ljubljana,250 do 499 zaposlenih,-784844
3952029000,BAPA d.o.o.,3952029000,Velenje,250 do 499 zaposlenih,-149956
5873002000,"BAUHAUS d.o.o., k.d.Oglas",5873002000,Ljubljana,250 do 499 zaposlenih,5448815
5068681000,BTC d.d.Oglas,5068681000,Ljubljana,250 do 499 zaposlenih,7325832
5464943000,"Big Bang, d.o.o.",5464943000,Ljubljana,250 do 499 zaposlenih,2432000
3437566000,CABLEX-T d.o.o.,3437566000,Tržič,250 do 499 zaposlenih,1310743
5150949000,CELJSKE MESNINE d.o.o.,5150949000,Celje,250 do 499 zaposlenih,1700713
5042208000,CETIS d.d.,5042208000,Celje,250 do 499 zaposlenih,3669442
1876007000,CNC P&K-PUŠNIK d.o.o.,1876007000,Radlje ob Dravi,250 do 499 zaposlenih,1779930
6279708000,CPG VG d.o.o.,6279708000,Ajdovščina,250 do 499 zaposlenih,61994
5069041000,CPK d.d.Oglas,5069041000,Koper,250 do 499 zaposlenih,1145830
8288151000,CSD Ljubljana,8288151000,Ljubljana,250 do 499 zaposlenih,
5185530000,CUDV Draga,5185530000,Ig,250 do 499 zaposlenih,
3281841000,Comtrade d.o.o.,3281841000,Ljubljana,250 do 499 zaposlenih,9425793
1196359000,"ContiTech Slovenija, d.o.o.",1196359000,Kranj,250 do 499 zaposlenih,8333653
5671221000,CŠODOglas,5671221000,Ljubljana,250 do 499 zaposlenih,
5226546000,"DANFOSS TRATA, d.o.o.",5226546000,Ljubljana,250 do 499 zaposlenih,7768203
1879855000,DANI AFC d.o.o.,1879855000,Slovenj Gradec,250 do 499 zaposlenih,195612
5096049000,DELO d.o.o.Oglas,5096049000,Ljubljana,250 do 499 zaposlenih,221606
5003318000,DINOS d.o.o.Oglas,5003318000,Ljubljana,250 do 499 zaposlenih,2091101
5050367000,DOM DANICE VOGRINEC MARIBOR,5050367000,Maribor,250 do 499 zaposlenih,
5050618000,DOM PTUJ,5050618000,Ptuj,250 do 499 zaposlenih,
5050740000,DOM STAREJŠIH OBČANOV LJUBLJANA VIČ RUDNIK,5050740000,Ljubljana,250 do 499 zaposlenih,
5269652000,"DRI upravljanje investicij, d.o.o.Oglas",5269652000,Ljubljana,250 do 499 zaposlenih,1398733
5022924000,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,5022924000,Ljubljana,250 do 499 zaposlenih,
6361188000,DS SMITH SLOVENIJA d.o.o.,6361188000,Krško,250 do 499 zaposlenih,
5050669000,DUO IMPOLJCA,5050669000,Sevnica,250 do 499 zaposlenih,
5132088000,"DZS, d.d.Oglas",5132088000,Ljubljana,250 do 499 zaposlenih,-8908889
5844550000,Don Don d.o.o.,5844550000,Grosuplje,250 do 499 zaposlenih,3097978
5175348000,"ELEKTRO GORENJSKA, d.d",5175348000,Kranj,250 do 499 zaposlenih,7093511
5229839000,ELEKTRO PRIMORSKA d.d.,5229839000,Nova Gorica,250 do 499 zaposlenih,8020282
5797870000,EUREL d.o.o.Oglas,5797870000,Poljčane,250 do 499 zaposlenih,183093
3890821000,Ekipa2 d.o.o.,3890821000,Ljubljana,250 do 499 zaposlenih,2097221
5893607000,FARMTECH d.o.o.,5893607000,Ljutomer,250 do 499 zaposlenih,801871
5034183000,FILC d.o.o.,5034183000,Škofja Loka,250 do 499 zaposlenih,10553959
5045223000,FOTONA d.o.o.,5045223000,Ljubljana,250 do 499 zaposlenih,11621000
5048664000,FRUCTAL d.o.o.,5048664000,Ajdovščina,250 do 499 zaposlenih,5421905
5142768000,"Fraport Slovenija, d.o.o.",5142768000,Cerklje na Gorenjskem,250 do 499 zaposlenih,8733395
5337151000,GEBERIT proizvodnja d.o.o.,5337151000,Ruše,250 do 499 zaposlenih,4926260
1587714000,"GEN-I, d.o.o.",1587714000,Krško,250 do 499 zaposlenih,15527599
2482886000,GEODETSKA UPRAVA REPUBLIKE SLOVENIJE,2482886000,Ljubljana,250 do 499 zaposlenih,
5691087000,"GKN Driveline Slovenija, d.o.o.",5691087000,Zreče,250 do 499 zaposlenih,5110475
5143802000,GORENJSKA GRADBENA DRUŽBA d.d.,5143802000,Kranj,250 do 499 zaposlenih,468897
5877679000,GRAMMER AUTOMOTIVE SLOVENIJA d.o.o.,5877679000,Slovenj Gradec,250 do 499 zaposlenih,1037667
1507664000,"GVO, d.o.o.",1507664000,Ljubljana,250 do 499 zaposlenih,3184000
5735378000,"Gorenje Orodjarna, d.o.o.",5735378000,Velenje,250 do 499 zaposlenih,490000
1519727000,HARVEY NORMAN TRADING d.o.o.,1519727000,Ljubljana,250 do 499 zaposlenih,
2239418000,IMPOL FT d.o.o.,2239418000,Slovenska Bistrica,250 do 499 zaposlenih,1276421
2239442000,IMPOL PCP d.o.o.,2239442000,Slovenska Bistrica,250 do 499 zaposlenih,2087731
5289297000,INCOM d.o.o.,5289297000,Ajdovščina,250 do 499 zaposlenih,4218560
3666280000,"INTERSPORT ISI, d.o.o.",3666280000,Naklo,250 do 499 zaposlenih,2040000
6830749000,IPPS d.o.o.,6830749000,Maribor,250 do 499 zaposlenih,112541
5004888000,ISTRABENZ TURIZEM d.d.,5004888000,Piran,250 do 499 zaposlenih,1116786
5033454000,ITW Appliance Components d.o.o.,5033454000,Tolmin,250 do 499 zaposlenih,9416988
2249499000,JATA EMONA d.o.o.Oglas,2249499000,Ljubljana,250 do 499 zaposlenih,3596182
2349736000,JUB d.o.o.,2349736000,Dol pri Ljubljani,250 do 499 zaposlenih,4800748
3992071000,Javno podjetje Marprom d.o.o.,3992071000,Maribor,250 do 499 zaposlenih,-401635
5430046000,"KEA, d.o.o.",5430046000,Šentjur,250 do 499 zaposlenih,1129718
5051592000,KI,5051592000,Ljubljana,250 do 499 zaposlenih,
2240203000,KIK TEXTILIEN UND NON-FOOD d.o.o.,2240203000,Maribor,250 do 499 zaposlenih,1116218
3581390000,"KLEMEN TRANSPORT , KLEMEN PIŠKUR S.P.",3581390000,Mengeš,250 do 499 zaposlenih,
5591503000,"KNAUF INSULATION, d.o.o., Škofja Loka",5591503000,Škofja Loka,250 do 499 zaposlenih,
3585026000,KOBAL TRANSPORTI d.o.o.,3585026000,Ljubljana,250 do 499 zaposlenih,595085
6288049000,KOLEKTOR ATP d.o.o.,6288049000,Postojna,250 do 499 zaposlenih,1060998
5143497000,KOLEKTOR CPG d.o.o.,5143497000,Nova Gorica,250 do 499 zaposlenih,3198515
5041686000,KOLEKTOR ETRA d.o.o.,5041686000,Ljubljana,250 do 499 zaposlenih,7861750
5033691000,"KOLIČEVO KARTON, d.o.o.",5033691000,Domžale,250 do 499 zaposlenih,19584000
5100275000,"KOLPA, d.d. MetlikaOglas",5100275000,Metlika,250 do 499 zaposlenih,343789
2091933000,KOROTAJ d.o.o.,2091933000,Ljubljana,250 do 499 zaposlenih,
5156572000,KOSTAK d.d.,5156572000,Krško,250 do 499 zaposlenih,1329085
5015405000,KPL d.o.o.,5015405000,Ljubljana,250 do 499 zaposlenih,1524165
5049849000,KRANJSKI VRTCI,5049849000,Kranj,250 do 499 zaposlenih,
1190997000,Klinika Golnik,1190997000,Kranj,250 do 499 zaposlenih,
2172836000,LITOSTROJ POWER d.o.o.,2172836000,Ljubljana,250 do 499 zaposlenih,-6719262
5053986000,Lekarna LjubljanaOglas,5053986000,Ljubljana,250 do 499 zaposlenih,
5657512000,MAHLE Electric Drives Bovec d.o.o.Oglas,5657512000,Bovec,250 do 499 zaposlenih,1313193
5674115000,MANPOWER d.o.o.,5674115000,Ljubljana,250 do 499 zaposlenih,17407
5629977000,MAROVT d.o.o.,5629977000,Zreče,250 do 499 zaposlenih,1318414
5022860000,MDDSZ,5022860000,Ljubljana,250 do 499 zaposlenih,
5883369000,MESTNA OBČINA MARIBOR,5883369000,Maribor,250 do 499 zaposlenih,
5003059000,"METRO, d.d.",5003059000,Celje,250 do 499 zaposlenih,336946
2399245000,MGRT,2399245000,Ljubljana,250 do 499 zaposlenih,
5028256000,MINISTRSTVO ZA FINANCE,5028256000,Ljubljana,250 do 499 zaposlenih,
2399300000,MIZŠ,2399300000,Ljubljana,250 do 499 zaposlenih,
5171555000,MK Trgovina d.o.o.Oglas,5171555000,Ljubljana,250 do 499 zaposlenih,178023
2399253000,MKGP,2399253000,Ljubljana,250 do 499 zaposlenih,
5035333000,MLM d.d.,5035333000,Maribor,250 do 499 zaposlenih,-629607
2482789000,MOP,2482789000,Ljubljana,250 do 499 zaposlenih,
2482878000,"MOP, ARSO",2482878000,Ljubljana,250 do 499 zaposlenih,
1879901000,MUELLER DROGERIJA d.o.o.Oglas,1879901000,Ljubljana,250 do 499 zaposlenih,14125744
2054485000,"Mercator IP, d.o.o.",2054485000,Ljubljana,250 do 499 zaposlenih,2275500
7104260000,Montecristo SL d.o.o.,7104260000,Ljubljana,250 do 499 zaposlenih,-785520
5066310000,NIGRAD d.d.,5066310000,Maribor,250 do 499 zaposlenih,88592
6462642000,NIJZ,6462642000,Ljubljana,250 do 499 zaposlenih,
5033420000,"NIKO, d.o.o., Železniki",5033420000,Železniki,250 do 499 zaposlenih,8851711
2227363000,OBI d.o.o.,2227363000,Ljubljana,250 do 499 zaposlenih,-5173897
2399121000,OKRAJNO SODIŠČE V LJUBLJANI,2399121000,Ljubljana,250 do 499 zaposlenih,
5024161000,OKROŽNO SODIŠČE V CELJU,5024161000,Celje,250 do 499 zaposlenih,
5022541000,OKROŽNO SODIŠČE V KOPRU,5022541000,Koper,250 do 499 zaposlenih,
5023025000,OKROŽNO SODIŠČE V MARIBORU,5023025000,Maribor,250 do 499 zaposlenih,
5503795000,OMEGA AIR d.o.o. Ljubljana,5503795000,Ljubljana,250 do 499 zaposlenih,129339
5053765000,ORTOPEDSKA BOLNIŠNICA VALDOLTRA OSPEDALE ORTOPEDICO VALDOLTRA,5053765000,Ankaran,250 do 499 zaposlenih,
